game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
1022001007,07/28/2020,22020,20200728/WASCON,1611661323,Connecticut,CON,1611661322,Washington,WAS,Roy Gulbeyan,100274,42,Kurt Walker,101286,18,Dannica Mosher,1628484,13,NA,NA,NA,Jason Goldenberg,Derek Richardson,Natalie Sago,Scott Wall,NA,NA,NA,1626301,1204,1627541,1198,NA,NA,NA
1022001014,07/30/2020,22020,20200730/CHIMIN,1611661324,Minnesota,MIN,1611661329,Chicago,CHI,Roy Gulbeyan,100274,42,Kurt Walker,101286,18,Kevin Fahy,1628952,80,NA,NA,NA,Eric Dalen,NA,NA,NA,NA,NA,NA,200833,NA,NA,NA,NA,NA,NA
1022001015,07/30/2020,22020,20200730/CONLAS,1611661320,Los Angeles,LAS,1611661323,Connecticut,CON,Eric Brewton,100697,55,Jeff Smith,100698,53,Ashley Gilpin,1628479,67,NA,NA,NA,Eric Dalen,NA,NA,NA,NA,NA,NA,200833,NA,NA,NA,NA,NA,NA
1022001013,07/30/2020,22020,20200730/SEAWAS,1611661322,Washington,WAS,1611661328,Seattle,SEA,Maj Forsberg,201538,34,Tim Greene,202297,9,Amy Bonner,101044,31,NA,NA,NA,Eric Dalen,NA,NA,NA,NA,NA,NA,200833,NA,NA,NA,NA,NA,NA
1022001017,07/31/2020,22020,20200731/INDDAL,1611661321,Dallas,DAL,1611661325,Indiana,IND,Cheryl Flores,203054,13,Jeff Wooten,202679,23,Kevin Fahy,1628952,80,NA,NA,NA,Jason Goldenberg,Derek Richardson,Natalie Sago,Scott Wall,NA,NA,NA,1626301,1204,1627541,1198,NA,NA,NA
1022001018,07/31/2020,22020,20200731/LVAPHO,1611661317,Phoenix,PHO,1611661319,Las Vegas,LVA,Mike Price,100308,39,Matt Kallio,1627526,17,Dannica Mosher,1628484,13,NA,NA,NA,Jason Goldenberg,Derek Richardson,Natalie Sago,Scott Wall,NA,NA,NA,1626301,1204,1627541,1198,NA,NA,NA
1022001016,07/31/2020,22020,20200731/NYLATL,1611661330,Atlanta,ATL,1611661313,New York,NYL,Isaac Barnett,203800,16,Randy Richardson,1628702,11,Tom Mauer,100585,45,NA,NA,NA,Jason Goldenberg,Derek Richardson,Natalie Sago,Scott Wall,NA,NA,NA,1626301,1204,1627541,1198,NA,NA,NA
1022001021,08/01/2020,22020,20200801/LASSEA,1611661328,Seattle,SEA,1611661320,Los Angeles,LAS,Roy Gulbeyan,100274,42,Kurt Walker,101286,18,Matt Kallio,1627526,17,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001019,08/01/2020,22020,20200801/MINCON,1611661323,Connecticut,CON,1611661324,Minnesota,MIN,Tim Greene,202297,9,Fatou Cissoko-Stephens,203891,15,Amy Bonner,101044,31,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
1022001020,08/01/2020,22020,20200801/WASCHI,1611661329,Chicago,CHI,1611661322,Washington,WAS,Eric Brewton,100697,55,Isaac Barnett,203800,16,Tom Mauer,100585,45,NA,NA,NA,Eric Dalen,Derek Richardson,Jonathan Sterling,NA,NA,NA,NA,200833,1204,1627964,NA,NA,NA,NA
