game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
2021900225,12/28/2019,22019,20191228/SBLNAS,1612709900,Northern Arizona,"NAS",1612709905,South Bay,SBL,Sha'Rae Mitchell,1629178,63,Randy Richardson,1628702,11,Brent Haskill,1629175,34,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900228,12/28/2019,22019,20191228/SCWSTO,1612709914,Stockton,STO,1612709902,Santa Cruz,SCW,Mousa Dagher,1628159,33,Jake Ryan,1628486,81,Hortencia Sanchez-Carrizales,1629768,50,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900229,12/29/2019,22019,20191229/CPSMNE,1612709915,Maine,MNE,1612709929,College Park,CPS,Jenna Schroeder,1628954,78,Isaac Barnett,203800,18,Charles Watson,202764,60,NA,NA,NA,Tony Brothers,Karl Lane,NA,NA,NA,NA,NA,1146,202026,NA,NA,NA,NA,NA
2021900231,12/29/2019,22019,20191229/RGVIWA,1612709911,Iowa,IWA,1612709908,Rio Grande Valley,RGV,Suyash Mehta,1627529,31,Brandon Schwab,1628171,47,Greg Dandridge,202014,38,NA,NA,NA,Tony Brothers,Karl Lane,NA,NA,NA,NA,NA,1146,202026,NA,NA,NA,NA,NA
2021900230,12/29/2019,22019,20191229/SXFOKL,1612709889,Oklahoma City,OKL,1612709904,Sioux Falls,SXF,John Conley,1627519,56,Robert Hussey,1628480,12,Stacie Blow,1629763,53,NA,NA,NA,Tony Brothers,Karl Lane,NA,NA,NA,NA,NA,1146,202026,NA,NA,NA,NA,NA
2021900233,12/29/2019,22019,20191229/TEXSCW,1612709902,Santa Cruz,SCW,1612709918,Texas,TEX,Jamahl Ralls,1628485,80,Cheryl Flores,203054,55,Demoya Williams,1628173,58,NA,NA,NA,Tony Brothers,Karl Lane,NA,NA,NA,NA,NA,1146,202026,NA,NA,NA,NA,NA
2021900232,12/29/2019,22019,20191229/WCBCCG,1612709928,Capital City,CCG,1612709923,Windy City,WCB,CJ Washington,202056,39,Dannica Mosher,1628484,13,Josh Wilson,1628490,85,NA,NA,NA,Tony Brothers,Karl Lane,NA,NA,NA,NA,NA,1146,202026,NA,NA,NA,NA,NA
2021900236,12/30/2019,22019,20191230/ACCMHU,1612709926,Memphis,MHU,1612709924,Agua Caliente,ACC,Kevin Fahy,1628952,42,Sha'Rae Mitchell,1629178,63,Paul Tuomey,1629182,74,NA,NA,NA,Tony Brothers,Brett Nansel,NA,NA,NA,NA,NA,1146,202035,NA,NA,NA,NA,NA
2021900235,12/30/2019,22019,20191230/CPSWES,1612709919,Westchester,WES,1612709929,College Park,CPS,John Butler,1628951,35,Matt Kallio,1627526,17,Ashley Gilpin,1628479,67,NA,NA,NA,Tony Brothers,Brett Nansel,NA,NA,NA,NA,NA,1146,202035,NA,NA,NA,NA,NA
2021900234,12/30/2019,22019,20191230/CTNGBO,1612709922,Greensboro,GBO,1612709893,Canton,CTN,Jacyn Goble,1627962,68,Tyler Ricks,1627539,36,Danielle Scott,1628487,82,NA,NA,NA,Tony Brothers,Brett Nansel,NA,NA,NA,NA,NA,1146,202035,NA,NA,NA,NA,NA
2021900237,12/31/2019,22019,20191231/DELMNE,1612709915,Maine,MNE,1612709909,Delaware,DEL,Brandon Schwab,1628171,47,Pat O'Connell,1629183,73,Kelsey Reynolds,1629767,15,NA,NA,NA,Tony Brothers,Scott Foster,Brett Nansel,NA,NA,NA,NA,1146,1162,202035,NA,NA,NA,NA
2021900238,12/31/2019,22019,20191231/OKLSXF,1612709904,Sioux Falls,SXF,1612709889,Oklahoma City,OKL,Jamahl Ralls,1628485,80,Jeff Wooten,202679,62,Omar Bermudez,1629762,27,NA,NA,NA,Tony Brothers,Scott Foster,Brett Nansel,NA,NA,NA,NA,1146,1162,202035,NA,NA,NA,NA
2021900239,12/31/2019,22019,20191231/RGVMHU,1612709926,Memphis,MHU,1612709908,Rio Grande Valley,RGV,Natalie Sago,1627541,5,Kelly Broomfield,1627531,9,Jenna Reneau,1628168,77,NA,NA,NA,Tony Brothers,Scott Foster,Brett Nansel,NA,NA,NA,NA,1146,1162,202035,NA,NA,NA,NA
2021900240,12/31/2019,22019,20191231/TEXSBL,1612709905,South Bay,SBL,1612709918,Texas,TEX,Ray Acosta,1626300,88,Robert Hussey,1628480,12,Jake Ryan,1628486,81,NA,NA,NA,Tony Brothers,Scott Foster,Brett Nansel,NA,NA,NA,NA,1146,1162,202035,NA,NA,NA,NA
2021900242,01/01/2020,22019,20200101/ACCRAP,1612709920,Raptors 905,RAP,1612709924,Agua Caliente,ACC,Jason Goldenberg,1626301,54,Danielle Scott,1628487,82,Jacob Barnett,1628157,32,NA,NA,NA,Scott Foster,Gediminas Petraitis,NA,NA,NA,NA,NA,1162,204058,NA,NA,NA,NA,NA
2021900243,01/01/2020,22019,20200101/GBOWCB,1612709923,Windy City,WCB,1612709922,Greensboro,GBO,Nate Green,1627524,16,Sha'Rae Mitchell,1629178,63,Blanca Burns,1629174,22,NA,NA,NA,Scott Foster,Gediminas Petraitis,NA,NA,NA,NA,NA,1162,204058,NA,NA,NA,NA,NA
2021900241,01/01/2020,22019,20200101/NASIWA,1612709911,Iowa,IWA,1612709900,Northern Arizona,"NAS",Matt Myers,202901,37,Matt Kallio,1627526,17,Tyler Mirkovich,1628482,41,NA,NA,NA,Scott Foster,Gediminas Petraitis,NA,NA,NA,NA,NA,1162,204058,NA,NA,NA,NA,NA
2021900245,01/02/2020,22019,20200102/CTNLAK,1612709925,Lakeland,LAK,1612709893,Canton,CTN,John Conley,1627519,56,Jenna Reneau,1628168,77,Ben Stirt,1628488,83,NA,NA,NA,John Butler,Jacyn Goble,Ken Mauer,Michael Smith,NA,NA,NA,1628951,1627962,1174,1193,NA,NA,NA
2021900246,01/02/2020,22019,20200102/SBLSXF,1612709904,Sioux Falls,SXF,1612709905,South Bay,SBL,Dannica Mosher,1628484,13,Randy Richardson,1628702,11,Shante Anderson,1628478,6,NA,NA,NA,John Butler,Jacyn Goble,Ken Mauer,Michael Smith,NA,NA,NA,1628951,1627962,1174,1193,NA,NA,NA
2021900244,01/02/2020,22019,20200102/WESCPS,1612709929,College Park,CPS,1612709919,Westchester,WES,Ashley Moyer-Gleich,1628953,75,Clare Aubry,1629422,14,Josh Wilson,1628490,85,NA,NA,NA,John Butler,Jacyn Goble,Ken Mauer,Michael Smith,NA,NA,NA,1628951,1627962,1174,1193,NA,NA,NA
2021900249,01/03/2020,22019,20200103/ACCMNE,1612709915,Maine,MNE,1612709924,Agua Caliente,ACC,Tyler Ricks,1627539,36,Jamahl Ralls,1628485,80,Teresa Stuck,1629770,68,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900247,01/03/2020,22019,20200103/FWNCCG,1612709928,Capital City,CCG,1612709910,Fort Wayne,FWN,John Conley,1627519,56,Toni Patillo,1628167,76,Brent Haskill,1629175,34,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
2021900251,01/03/2020,22019,20200103/GBOAUS,1612709890,Austin,AUS,1612709922,Greensboro,GBO,Matt Kallio,1627526,17,Angel Kent,1629176,43,Hortencia Sanchez-Carrizales,1629768,50,NA,NA,NA,John Butler,Ken Mauer,NA,NA,NA,NA,NA,1628951,1174,NA,NA,NA,NA,NA
