game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official2,official2_code,official3,official3_code,official4,official4_code,official1_JNum,official2_JNum,official3_JNum,official4_JNum
0021600016,10/27/2016,22016,20161027/SASSAC,1610612758,Sacramento,SAC,1610612759,San Antonio,SAS,Mike Callahan,1147,Tony Brown,2529,Nick Buchert,202007,NA,NA,24,6,3,NA
0021600014,10/27/2016,22016,20161027/WASATL,1610612737,Atlanta,ATL,1610612764,Washington,WAS,Monty McCutchen,1176,Bennie Adams,1363,Aaron Smith,1626302,NA,NA,13,47,51,NA
0021600022,10/28/2016,22016,20161028/CHAMIA,1610612748,Miami,MIA,1610612766,Charlotte,CHA,Rodney Mott,1179,Matt Boland,2005,Derek Richardson,1204,NA,NA,71,18,63,NA
0021600018,10/28/2016,22016,20161028/CLETOR,1610612761,Toronto,TOR,1610612739,Cleveland,CLE,Ken Mauer,1174,Michael Smith,1193,Josh Tiven,201639,NA,NA,41,38,58,NA
0021600025,10/28/2016,22016,20161028/GSWNOP,1610612740,New Orleans,NOP,1610612744,Golden State,GSW,Tom Washington,1199,Marat Kogut,201245,Scott Wall,1198,NA,NA,49,32,31,NA
0021600023,10/28/2016,22016,20161028/HOUDAL,1610612742,Dallas,DAL,1610612745,Houston,HOU,Ed Malloy,2530,Eric Lewis,2715,Ben Taylor,202049,NA,NA,14,42,46,NA
0021600019,10/28/2016,22016,20161028/INDBKN,1610612751,Brooklyn,BKN,1610612754,Indiana,IND,Scott Foster,1162,Mark Ayotte,2148,Leon Wood,1201,NA,NA,48,56,40,NA
0021600024,10/28/2016,22016,20161028/LALUTA,1610612762,Utah,UTA,1610612747,L.A. Lakers,LAL,Bill Spooner,1194,Pat Fraher,2003,Gediminas Petraitis,204058,NA,NA,22,26,50,NA
0021600020,10/28/2016,22016,20161028/ORLDET,1610612765,Detroit,DET,1610612753,Orlando,ORL,Bill Kennedy,1662,Curtis Blair,200832,James Williams,202058,NA,NA,55,74,60,NA
0021600021,10/28/2016,22016,20161028/PHXOKC,1610612760,Oklahoma City,OKC,1610612756,Phoenix,PHX,Zach Zarba,2534,Leroy Richardson,1188,Justin Van Duyne,203593,NA,NA,15,20,64,NA
0021600026,10/29/2016,22016,20161029/ATLPHI,1610612755,Philadelphia,PHI,1610612737,Atlanta,ATL,Derrick Stafford,1195,Kevin Cutler,201246,Courtney Kirkland,2004,NA,NA,9,34,61,NA
0021600031,10/29/2016,22016,20161029/BKNMIL,1610612749,Milwaukee,MIL,1610612751,Brooklyn,BKN,Mike Callahan,1147,Brett Nansel,202035,James Williams,202058,NA,NA,24,44,60,NA
0021600027,10/29/2016,22016,20161029/BOSCHA,1610612766,Charlotte,CHA,1610612738,Boston,BOS,Monty McCutchen,1176,Mark Ayotte,2148,Aaron Smith,1626302,NA,NA,13,56,51,NA
0021600030,10/29/2016,22016,20161029/INDCHI,1610612741,Chicago,CHI,1610612754,Indiana,IND,Zach Zarba,2534,Curtis Blair,200832,Mark Lindsay,200834,NA,NA,15,74,29,NA
0021600028,10/29/2016,22016,20161029/MEMNYK,1610612752,New York,NYK,1610612763,Memphis,MEM,James Capers,1148,Steve Anderson,202000,Gary Zielinski,1664,NA,NA,19,35,59,NA
0021600034,10/29/2016,22016,20161029/MINSAC,1610612758,Sacramento,SAC,1610612750,Minnesota,MIN,Tony Brothers,1146,Ron Garretson,1164,Lauren Holtkamp,203177,NA,NA,25,10,7,NA
0021600032,10/29/2016,22016,20161029/NOPSAS,1610612759,San Antonio,SAS,1610612740,New Orleans,NOP,John Goble,101284,Derrick Collins,2002,Justin Van Duyne,203593,NA,NA,30,11,64,NA
0021600029,10/29/2016,22016,20161029/ORLCLE,1610612739,Cleveland,CLE,1610612753,Orlando,ORL,Danny Crawford,1152,Brian Forte,101283,CJ Washington,202056,NA,NA,43,45,53,NA
0021600033,10/29/2016,22016,20161029/PORDEN,1610612743,Denver,DEN,1610612757,Portland,POR,Pat Fraher,2003,Bennie Adams,1363,Tre Maddox,202027,NA,NA,26,47,73,NA
0021600041,10/30/2016,22016,20161030/DALHOU,1610612745,Houston,HOU,1610612742,Dallas,DAL,Ken Mauer,1174,Matt Boland,2005,Derek Richardson,1204,NA,NA,41,18,63,NA
0021600036,10/30/2016,22016,20161030/GSWPHX,1610612756,Phoenix,PHX,1610612744,Golden State,GSW,Ed Malloy,2530,Nick Buchert,202007,Gediminas Petraitis,204058,NA,NA,14,3,50,NA
0021600040,10/30/2016,22016,20161030/LALOKC,1610612760,Oklahoma City,OKC,1610612747,L.A. Lakers,LAL,Scott Foster,1162,Marat Kogut,201245,Michael Smith,1193,NA,NA,48,32,38,NA
0021600038,10/30/2016,22016,20161030/MILDET,1610612765,Detroit,DET,1610612749,Milwaukee,MIL,Jason Phillips,2001,Sean Corbin,1151,JT Orr,202037,NA,NA,23,33,72,NA
0021600037,10/30/2016,22016,20161030/SASMIA,1610612748,Miami,MIA,1610612759,San Antonio,SAS,Sean Wright,2882,Kevin Cutler,201246,Leroy Richardson,1188,NA,NA,4,34,20,NA
0021600035,10/30/2016,22016,20161030/UTALAC,1610612746,LA Clippers,LAC,1610612762,Utah,UTA,Marc Davis,1830,Brent Barnaky,201638,Scott Twardoski,202053,NA,NA,8,36,52,NA
0021600039,10/30/2016,22016,20161030/WASMEM,1610612763,Memphis,MEM,1610612764,Washington,WAS,Rodney Mott,1179,Scott Wall,1198,Haywoode Workman,201637,NA,NA,71,31,66,NA
0021600043,10/31/2016,22016,20161031/CHIBKN,1610612751,Brooklyn,BKN,1610612741,Chicago,CHI,Derrick Stafford,1195,Eric Lewis,2715,Kevin Scott,202041,NA,NA,9,42,28,NA
0021600042,10/31/2016,22016,20161031/DENTOR,1610612761,Toronto,TOR,1610612743,Denver,DEN,Monty McCutchen,1176,Aaron Smith,1626302,Gary Zielinski,1664,NA,NA,13,51,59,NA
0021600045,10/31/2016,22016,20161031/PHXLAC,1610612746,LA Clippers,LAC,1610612756,Phoenix,PHX,Ron Garretson,1164,Mark Lindsay,200834,Dedric Taylor,203592,NA,NA,10,29,21,NA
0021600044,10/31/2016,22016,20161031/SACATL,1610612737,Atlanta,ATL,1610612758,Sacramento,SAC,Rodney Mott,1179,Mark Ayotte,2148,Karl Lane,202026,NA,NA,71,56,77,NA
0021600054,11/01/2016,22016,20161101/GSWPOR,1610612757,Portland,POR,1610612744,Golden State,GSW,Bill Kennedy,1662,Mark Lindsay,200834,Dedric Taylor,203592,NA,NA,55,29,21,NA
0021600047,11/01/2016,22016,20161101/HOUCLE,1610612739,Cleveland,CLE,1610612745,Houston,HOU,Sean Wright,2882,Kevin Cutler,201246,Courtney Kirkland,2004,NA,NA,4,34,61,NA
0021600048,11/01/2016,22016,20161101/LALIND,1610612754,Indiana,IND,1610612747,L.A. Lakers,LAL,Danny Crawford,1152,Derrick Collins,2002,Jacyn Goble,203219,NA,NA,43,11,68,NA
0021600052,11/01/2016,22016,20161101/MEMMIN,1610612750,Minnesota,MIN,1610612763,Memphis,MEM,Leroy Richardson,1188,Mitchell Ervin,203591,Kevin Scott,202041,NA,NA,20,27,28,NA
0021600051,11/01/2016,22016,20161101/MILNOP,1610612740,New Orleans,NOP,1610612749,Milwaukee,MIL,Scott Foster,1162,Tyler Ford,204059,Brian Forte,101283,NA,NA,48,39,45,NA
0021600050,11/01/2016,22016,20161101/NYKDET,1610612765,Detroit,DET,1610612752,New York,NYK,Ed Malloy,2530,John Goble,101284,Brett Nansel,202035,NA,NA,14,30,44,NA
0021600046,11/01/2016,22016,20161101/ORLPHI,1610612755,Philadelphia,PHI,1610612753,Orlando,ORL,Sean Corbin,1151,Kane Fitzgerald,201640,Haywoode Workman,201637,NA,NA,33,5,66,NA
0021600049,11/01/2016,22016,20161101/SACMIA,1610612748,Miami,MIA,1610612758,Sacramento,SAC,James Williams,202058,JT Orr,202037,Josh Tiven,201639,NA,NA,60,72,58,NA
0021600053,11/01/2016,22016,20161101/UTASAS,1610612759,San Antonio,SAS,1610612762,Utah,UTA,James Capers,1148,Michael Smith,1193,Leon Wood,1201,NA,NA,19,38,40,NA
0021600061,11/02/2016,22016,20161102/CHIBOS,1610612738,Boston,BOS,1610612741,Chicago,CHI,Ken Mauer,1174,Marat Kogut,201245,Gary Zielinski,1664,NA,NA,41,32,59,NA
0021600062,11/02/2016,22016,20161102/DALUTA,1610612762,Utah,UTA,1610612742,Dallas,DAL,Zach Zarba,2534,Bennie Adams,1363,Eric Dalen,200833,NA,NA,15,47,37,NA
0021600057,11/02/2016,22016,20161102/DETBKN,1610612751,Brooklyn,BKN,1610612765,Detroit,DET,Monty McCutchen,1176,Derrick Collins,2002,Gediminas Petraitis,204058,NA,NA,13,11,50,NA
0021600058,11/02/2016,22016,20161102/HOUNYK,1610612752,New York,NYK,1610612745,Houston,HOU,Tony Brothers,1146,Nick Buchert,202007,Aaron Smith,1626302,NA,NA,25,3,51,NA
0021600059,11/02/2016,22016,20161102/LALATL,1610612737,Atlanta,ATL,1610612747,L.A. Lakers,LAL,Jason Phillips,2001,John Goble,101284,JT Orr,202037,NA,NA,23,30,72,NA
0021600060,11/02/2016,22016,20161102/NOPMEM,1610612763,Memphis,MEM,1610612740,New Orleans,NOP,Ron Garretson,1164,Karl Lane,202026,Josh Tiven,201639,NA,NA,10,77,58,NA
0021600064,11/02/2016,22016,20161102/OKCLAC,1610612746,LA Clippers,LAC,1610612760,Oklahoma City,OKC,Tom Washington,1199,Tre Maddox,202027,Rodney Mott,1179,NA,NA,49,73,71,NA
0021600056,11/02/2016,22016,20161102/PHICHA,1610612766,Charlotte,CHA,1610612755,Philadelphia,PHI,Pat Fraher,2003,Eric Lewis,2715,Ben Taylor,202049,NA,NA,26,42,46,NA
0021600063,11/02/2016,22016,20161102/PORPHX,1610612756,Phoenix,PHX,1610612757,Portland,POR,Marc Davis,1830,Brent Barnaky,201638,Scott Twardoski,202053,NA,NA,8,36,52,NA
0021600055,11/02/2016,22016,20161102/TORWAS,1610612764,Washington,WAS,1610612761,Toronto,TOR,Derrick Stafford,1195,Matt Boland,2005,Lauren Holtkamp,203177,NA,NA,9,18,7,NA
0021600068,11/03/2016,22016,20161103/BOSCLE,1610612739,Cleveland,CLE,1610612738,Boston,BOS,Ed Malloy,2530,Curtis Blair,200832,Matt Boland,2005,NA,NA,14,74,18,NA
0021600067,11/03/2016,22016,20161103/DENMIN,1610612750,Minnesota,MIN,1610612743,Denver,DEN,Mike Callahan,1147,Mark Lindsay,200834,Brett Nansel,202035,NA,NA,24,29,44,NA
0021600066,11/03/2016,22016,20161103/INDMIL,1610612749,Milwaukee,MIL,1610612754,Indiana,IND,Bill Spooner,1194,Kevin Cutler,201246,Kane Fitzgerald,201640,NA,NA,22,34,5,NA
0021600069,11/03/2016,22016,20161103/OKCGSW,1610612744,Golden State,GSW,1610612760,Oklahoma City,OKC,Marc Davis,1830,Brent Barnaky,201638,Brian Forte,101283,NA,NA,8,36,45,NA
0021600065,11/03/2016,22016,20161103/SACORL,1610612753,Orlando,ORL,1610612758,Sacramento,SAC,James Capers,1148,Tyler Ford,204059,Courtney Kirkland,2004,NA,NA,19,39,61,NA
0021600070,11/04/2016,22016,20161104/ATLWAS,1610612764,Washington,WAS,1610612737,Atlanta,ATL,Scott Foster,1162,Marat Kogut,201245,Gary Zielinski,1664,NA,NA,48,32,59,NA
0021600072,11/04/2016,22016,20161104/CHABKN,1610612751,Brooklyn,BKN,1610612766,Charlotte,CHA,Jason Phillips,2001,Tony Brown,2529,Scott Wall,1198,NA,NA,23,6,31,NA
0021600078,11/04/2016,22016,20161104/GSWLAL,1610612747,L.A. Lakers,LAL,1610612744,Golden State,GSW,Tom Washington,1199,Bennie Adams,1363,Leon Wood,1201,NA,NA,49,47,40,NA
0021600074,11/04/2016,22016,20161104/LACMEM,1610612763,Memphis,MEM,1610612746,LA Clippers,LAC,Zach Zarba,2534,Nick Buchert,202007,CJ Washington,202056,NA,NA,15,3,53,NA
0021600071,11/04/2016,22016,20161104/MIATOR,1610612761,Toronto,TOR,1610612748,Miami,MIA,Bill Kennedy,1662,Curtis Blair,200832,Eric Lewis,2715,NA,NA,55,74,42,NA
0021600073,11/04/2016,22016,20161104/NYKCHI,1610612741,Chicago,CHI,1610612752,New York,NYK,Danny Crawford,1152,Mark Ayotte,2148,Pat Fraher,2003,NA,NA,43,56,26,NA
0021600075,11/04/2016,22016,20161104/PHXNOP,1610612740,New Orleans,NOP,1610612756,Phoenix,PHX,Derrick Stafford,1195,Mitchell Ervin,203591,James Williams,202058,NA,NA,9,27,60,NA
0021600076,11/04/2016,22016,20161104/PORDAL,1610612742,Dallas,DAL,1610612757,Portland,POR,Sean Wright,2882,Derrick Collins,2002,Karl Lane,202026,NA,NA,4,11,77,NA
0021600077,11/04/2016,22016,20161104/SASUTA,1610612762,Utah,UTA,1610612759,San Antonio,SAS,Sean Corbin,1151,Brian Forte,101283,Mark Lindsay,200834,NA,NA,33,45,29,NA
0021600083,11/05/2016,22016,20161105/CHIIND,1610612754,Indiana,IND,1610612741,Chicago,CHI,Jason Phillips,2001,Eric Dalen,200833,Aaron Smith,1626302,NA,NA,23,37,51,NA
0021600080,11/05/2016,22016,20161105/CLEPHI,1610612755,Philadelphia,PHI,1610612739,Cleveland,CLE,Mike Callahan,1147,Brett Nansel,202035,Gary Zielinski,1664,NA,NA,24,44,59,NA
0021600082,11/05/2016,22016,20161105/DENDET,1610612765,Detroit,DET,1610612743,Denver,DEN,James Capers,1148,Kane Fitzgerald,201640,Vladimir Voyard-Tadal,202475,NA,NA,19,5,76,NA
0021600084,11/05/2016,22016,20161105/HOUATL,1610612737,Atlanta,ATL,1610612745,Houston,HOU,Bill Spooner,1194,Jason Goldenberg,203220,Leroy Richardson,1188,NA,NA,22,65,20,NA
0021600086,11/05/2016,22016,20161105/LACSAS,1610612759,San Antonio,SAS,1610612746,LA Clippers,LAC,Ed Malloy,2530,Karl Lane,202026,James Williams,202058,NA,NA,14,77,60,NA
0021600079,11/05/2016,22016,20161105/MINOKC,1610612760,Oklahoma City,OKC,1610612750,Minnesota,MIN,Courtney Kirkland,2004,Gediminas Petraitis,204058,Josh Tiven,201639,NA,NA,61,50,58,NA
0021600085,11/05/2016,22016,20161105/SACMIL,1610612749,Milwaukee,MIL,1610612758,Sacramento,SAC,Monty McCutchen,1176,Phenizee Ransom,203224,Michael Smith,1193,NA,NA,13,70,38,NA
0021600081,11/05/2016,22016,20161105/WASORL,1610612753,Orlando,ORL,1610612764,Washington,WAS,Ken Mauer,1174,John Goble,101284,Tre Maddox,202027,NA,NA,41,30,73,NA
0021600091,11/06/2016,22016,20161106/DENBOS,1610612738,Boston,BOS,1610612743,Denver,DEN,Bill Kennedy,1662,Eric Lewis,2715,Scott Twardoski,202053,NA,NA,55,42,52,NA
0021600090,11/06/2016,22016,20161106/MILDAL,1610612742,Dallas,DAL,1610612749,Milwaukee,MIL,Tom Washington,1199,Nick Buchert,202007,Justin Van Duyne,203593,NA,NA,49,3,64,NA
0021600092,11/06/2016,22016,20161106/PHXLAL,1610612747,L.A. Lakers,LAL,1610612756,Phoenix,PHX,Ron Garretson,1164,Sean Corbin,1151,Ben Taylor,202049,NA,NA,10,33,46,NA
0021600088,11/06/2016,22016,20161106/PORMEM,1610612763,Memphis,MEM,1610612757,Portland,POR,Pat Fraher,2003,Mark Ayotte,2148,Tony Brown,2529,NA,NA,26,56,6,NA
0021600089,11/06/2016,22016,20161106/SACTOR,1610612761,Toronto,TOR,1610612758,Sacramento,SAC,Sean Wright,2882,Kevin Scott,202041,Scott Wall,1198,NA,NA,4,28,31,NA
0021600087,11/06/2016,22016,20161106/UTANYK,1610612752,New York,NYK,1610612762,Utah,UTA,Scott Foster,1162,Curtis Blair,200832,Matt Boland,2005,NA,NA,48,74,18,NA
0021600098,11/07/2016,22016,20161107/DETLAC,1610612746,LA Clippers,LAC,1610612765,Detroit,DET,Ken Mauer,1174,Steve Anderson,202000,Josh Tiven,201639,NA,NA,41,35,58,NA
0021600094,11/07/2016,22016,20161107/HOUWAS,1610612764,Washington,WAS,1610612745,Houston,HOU,Marc Davis,1830,Eric Lewis,2715,Dedric Taylor,203592,NA,NA,8,42,21,NA
0021600095,11/07/2016,22016,20161107/INDCHA,1610612766,Charlotte,CHA,1610612754,Indiana,IND,Mike Callahan,1147,Mark Lindsay,200834,Tre Maddox,202027,NA,NA,24,29,73,NA
0021600097,11/07/2016,22016,20161107/MIAOKC,1610612760,Oklahoma City,OKC,1610612748,Miami,MIA,Derrick Stafford,1195,Eric Dalen,200833,John Goble,101284,NA,NA,9,37,30,NA
0021600099,11/07/2016,22016,20161107/NOPGSW,1610612744,Golden State,GSW,1610612740,New Orleans,NOP,Jason Phillips,2001,JT Orr,202037,Leroy Richardson,1188,NA,NA,23,72,20,NA
0021600096,11/07/2016,22016,20161107/ORLCHI,1610612741,Chicago,CHI,1610612753,Orlando,ORL,Tony Brothers,1146,James Williams,202058,Leon Wood,1201,NA,NA,25,60,40,NA
0021600093,11/07/2016,22016,20161107/UTAPHI,1610612755,Philadelphia,PHI,1610612762,Utah,UTA,Bill Kennedy,1662,Lauren Holtkamp,203177,Michael Smith,1193,NA,NA,55,7,38,NA
0021600100,11/08/2016,22016,20161108/ATLCLE,1610612739,Cleveland,CLE,1610612737,Atlanta,ATL,Monty McCutchen,1176,Tony Brown,2529,Tre Maddox,202027,NA,NA,13,6,73,NA
0021600104,11/08/2016,22016,20161108/DALLAL,1610612747,L.A. Lakers,LAL,1610612742,Dallas,DAL,Danny Crawford,1152,Mark Ayotte,2148,CJ Washington,202056,NA,NA,43,56,53,NA
0021600102,11/08/2016,22016,20161108/DENMEM,1610612763,Memphis,MEM,1610612743,Denver,DEN,Tom Washington,1199,Matt Boland,2005,Justin Van Duyne,203593,NA,NA,49,18,64,NA
0021600101,11/08/2016,22016,20161108/MINBKN,1610612751,Brooklyn,BKN,1610612750,Minnesota,MIN,Bill Spooner,1194,Nick Buchert,202007,Scott Twardoski,202053,NA,NA,22,3,52,NA
0021600105,11/08/2016,22016,20161108/NOPSAC,1610612758,Sacramento,SAC,1610612740,New Orleans,NOP,Sean Corbin,1151,Pat Fraher,2003,Haywoode Workman,201637,NA,NA,33,26,66,NA
0021600103,11/08/2016,22016,20161108/PHXPOR,1610612757,Portland,POR,1610612756,Phoenix,PHX,Rodney Mott,1179,Steve Anderson,202000,Josh Tiven,201639,NA,NA,71,35,58,NA
0021600106,11/09/2016,22016,20161109/BKNNYK,1610612752,New York,NYK,1610612751,Brooklyn,BKN,Mike Callahan,1147,Karl Lane,202026,Michael Smith,1193,NA,NA,24,77,38,NA
0021600107,11/09/2016,22016,20161109/BOSWAS,1610612764,Washington,WAS,1610612738,Boston,BOS,Zach Zarba,2534,Brian Forte,101283,Justin Van Duyne,203593,NA,NA,15,45,64,NA
0021600111,11/09/2016,22016,20161109/CHIATL,1610612737,Atlanta,ATL,1610612741,Chicago,CHI,Derrick Stafford,1195,Kevin Cutler,201246,Kane Fitzgerald,201640,NA,NA,9,34,5,NA
0021600116,11/09/2016,22016,20161109/DALGSW,1610612744,Golden State,GSW,1610612742,Dallas,DAL,Ken Mauer,1174,Pat Fraher,2003,Ben Taylor,202049,NA,NA,41,26,46,NA
0021600113,11/09/2016,22016,20161109/DETPHX,1610612756,Phoenix,PHX,1610612765,Detroit,DET,Jason Phillips,2001,JT Orr,202037,Leroy Richardson,1188,NA,NA,23,72,20,NA
0021600114,11/09/2016,22016,20161109/HOUSAS,1610612759,San Antonio,SAS,1610612745,Houston,HOU,Scott Foster,1162,Eric Dalen,200833,Courtney Kirkland,2004,NA,NA,48,37,61,NA
0021600109,11/09/2016,22016,20161109/MINORL,1610612753,Orlando,ORL,1610612750,Minnesota,MIN,Bill Kennedy,1662,Derrick Collins,2002,Scott Wall,1198,NA,NA,55,11,31,NA
0021600110,11/09/2016,22016,20161109/PHIIND,1610612754,Indiana,IND,1610612755,Philadelphia,PHI,Tony Brothers,1146,Derek Richardson,1204,Kevin Scott,202041,NA,NA,25,63,28,NA
0021600115,11/09/2016,22016,20161109/PORLAC,1610612746,LA Clippers,LAC,1610612757,Portland,POR,Bennie Adams,1363,Haywoode Workman,201637,Gary Zielinski,1664,NA,NA,47,66,59,NA
0021600112,11/09/2016,22016,20161109/TOROKC,1610612760,Oklahoma City,OKC,1610612761,Toronto,TOR,James Williams,202058,Mark Lindsay,200834,Leon Wood,1201,NA,NA,60,29,40,NA
0021600108,11/09/2016,22016,20161109/UTACHA,1610612766,Charlotte,CHA,1610612762,Utah,UTA,Sean Wright,2882,John Goble,101284,Scott Twardoski,202053,NA,NA,4,30,52,NA
0021600118,11/10/2016,22016,20161110/CHIMIA,1610612748,Miami,MIA,1610612741,Chicago,CHI,Marc Davis,1830,Brent Barnaky,201638,Lauren Holtkamp,203177,NA,NA,8,36,7,NA
0021600119,11/10/2016,22016,20161110/GSWDEN,1610612743,Denver,DEN,1610612744,Golden State,GSW,Danny Crawford,1152,Sean Corbin,1151,CJ Washington,202056,NA,NA,43,33,53,NA
0021600120,11/10/2016,22016,20161110/LALSAC,1610612758,Sacramento,SAC,1610612747,L.A. Lakers,LAL,Jason Phillips,2001,JT Orr,202037,Josh Tiven,201639,NA,NA,23,72,58,NA
0021600117,11/10/2016,22016,20161110/NOPMIL,1610612749,Milwaukee,MIL,1610612740,New Orleans,NOP,Zach Zarba,2534,Steve Anderson,202000,Ron Garretson,1164,NA,NA,15,35,10,NA
0021600122,11/11/2016,22016,20161111/CLEWAS,1610612764,Washington,WAS,1610612739,Cleveland,CLE,John Goble,101284,Courtney Kirkland,2004,Scott Twardoski,202053,NA,NA,30,61,52,NA
0021600127,11/11/2016,22016,20161111/DETSAS,1610612759,San Antonio,SAS,1610612765,Detroit,DET,Eric Lewis,2715,Mark Lindsay,200834,Haywoode Workman,201637,NA,NA,42,29,66,NA
0021600121,11/11/2016,22016,20161111/INDPHI,1610612755,Philadelphia,PHI,1610612754,Indiana,IND,James Capers,1148,Matt Boland,2005,Tyler Ford,204059,NA,NA,19,18,39,NA
0021600126,11/11/2016,22016,20161111/LACOKC,1610612760,Oklahoma City,OKC,1610612746,LA Clippers,LAC,Monty McCutchen,1176,Tony Brown,2529,Kevin Cutler,201246,NA,NA,13,6,34,NA
0021600125,11/11/2016,22016,20161111/NYKBOS,1610612738,Boston,BOS,1610612752,New York,NYK,Tony Brothers,1146,Eric Dalen,200833,Dedric Taylor,203592,NA,NA,25,37,21,NA
0021600128,11/11/2016,22016,20161111/SACPOR,1610612757,Portland,POR,1610612758,Sacramento,SAC,Ken Mauer,1174,Leroy Richardson,1188,Ben Taylor,202049,NA,NA,41,20,46,NA
0021600123,11/11/2016,22016,20161111/TORCHA,1610612766,Charlotte,CHA,1610612761,Toronto,TOR,Kane Fitzgerald,201640,Derrick Collins,2002,Derek Richardson,1204,NA,NA,5,11,63,NA
0021600124,11/11/2016,22016,20161111/UTAORL,1610612753,Orlando,ORL,1610612762,Utah,UTA,Derrick Stafford,1195,Nick Buchert,202007,Marat Kogut,201245,NA,NA,9,3,32,NA
0021600139,11/12/2016,22016,20161112/BKNPHX,1610612756,Phoenix,PHX,1610612751,Brooklyn,BKN,Danny Crawford,1152,Kevin Scott,202041,CJ Washington,202056,NA,NA,43,28,53,NA
0021600130,11/12/2016,22016,20161112/BOSIND,1610612754,Indiana,IND,1610612738,Boston,BOS,Sean Corbin,1151,Kevin Cutler,201246,Kane Fitzgerald,201640,NA,NA,33,34,5,NA
0021600138,11/12/2016,22016,20161112/DETDEN,1610612743,Denver,DEN,1610612765,Detroit,DET,Sean Wright,2882,James Williams,202058,Leon Wood,1201,NA,NA,4,60,40,NA
0021600135,11/12/2016,22016,20161112/LACMIN,1610612750,Minnesota,MIN,1610612746,LA Clippers,LAC,Zach Zarba,2534,Michael Smith,1193,Dedric Taylor,203592,NA,NA,15,38,21,NA
0021600129,11/12/2016,22016,20161112/LALNOP,1610612740,New Orleans,NOP,1610612747,L.A. Lakers,LAL,Marc Davis,1830,Lauren Holtkamp,203177,Rodney Mott,1179,NA,NA,8,7,71,NA
0021600137,11/12/2016,22016,20161112/MEMMIL,1610612749,Milwaukee,MIL,1610612763,Memphis,MEM,Bennie Adams,1363,Tyler Ford,204059,John Goble,101284,NA,NA,47,39,30,NA
0021600131,11/12/2016,22016,20161112/NYKTOR,1610612761,Toronto,TOR,1610612752,New York,NYK,Scott Foster,1162,Matt Boland,2005,Jacyn Goble,203219,NA,NA,48,18,68,NA
0021600132,11/12/2016,22016,20161112/PHIATL,1610612737,Atlanta,ATL,1610612755,Philadelphia,PHI,Ed Malloy,2530,Mark Lindsay,200834,Gediminas Petraitis,204058,NA,NA,14,29,50,NA
0021600134,11/12/2016,22016,20161112/SASHOU,1610612745,Houston,HOU,1610612759,San Antonio,SAS,Tom Washington,1199,Brent Barnaky,201638,Marat Kogut,201245,NA,NA,49,36,32,NA
0021600136,11/12/2016,22016,20161112/UTAMIA,1610612748,Miami,MIA,1610612762,Utah,UTA,Brian Forte,101283,Karl Lane,202026,Scott Wall,1198,NA,NA,45,77,31,NA
0021600133,11/12/2016,22016,20161112/WASCHI,1610612741,Chicago,CHI,1610612764,Washington,WAS,Mike Callahan,1147,Steve Anderson,202000,Derrick Collins,2002,NA,NA,24,35,11,NA
0021600140,11/13/2016,22016,20161113/CHACLE,1610612739,Cleveland,CLE,1610612766,Charlotte,CHA,Derrick Stafford,1195,Pat Fraher,2003,Brett Nansel,202035,NA,NA,9,26,44,NA
0021600144,11/13/2016,22016,20161113/DENPOR,1610612757,Portland,POR,1610612743,Denver,DEN,Bill Spooner,1194,Mark Ayotte,2148,Tre Maddox,202027,NA,NA,22,56,73,NA
0021600142,11/13/2016,22016,20161113/LALMIN,1610612750,Minnesota,MIN,1610612747,L.A. Lakers,LAL,Tony Brothers,1146,Courtney Kirkland,2004,Ben Taylor,202049,NA,NA,25,61,46,NA
0021600141,11/13/2016,22016,20161113/ORLOKC,1610612760,Oklahoma City,OKC,1610612753,Orlando,ORL,James Capers,1148,Brent Barnaky,201638,Curtis Blair,200832,NA,NA,19,36,74,NA
0021600143,11/13/2016,22016,20161113/PHXGSW,1610612744,Golden State,GSW,1610612756,Phoenix,PHX,Monty McCutchen,1176,Jason Goldenberg,203220,Gary Zielinski,1664,NA,NA,13,65,59,NA
0021600152,11/14/2016,22016,20161114/BKNLAC,1610612746,LA Clippers,LAC,1610612751,Brooklyn,BKN,Sean Wright,2882,Tyler Ford,204059,James Williams,202058,NA,NA,4,39,60,NA
0021600148,11/14/2016,22016,20161114/BOSNOP,1610612740,New Orleans,NOP,1610612738,Boston,BOS,John Goble,101284,Marat Kogut,201245,Leon Wood,1201,NA,NA,30,32,40,NA
0021600146,11/14/2016,22016,20161114/DALNYK,1610612752,New York,NYK,1610612742,Dallas,DAL,Ed Malloy,2530,Ron Garretson,1164,Justin Van Duyne,203593,NA,NA,14,10,64,NA
0021600151,11/14/2016,22016,20161114/MEMUTA,1610612762,Utah,UTA,1610612763,Memphis,MEM,Danny Crawford,1152,Kevin Scott,202041,CJ Washington,202056,NA,NA,43,28,53,NA
0021600150,11/14/2016,22016,20161114/MIASAS,1610612759,San Antonio,SAS,1610612748,Miami,MIA,Jason Phillips,2001,Rodney Mott,1179,Aaron Smith,1626302,NA,NA,23,71,51,NA
0021600147,11/14/2016,22016,20161114/OKCDET,1610612765,Detroit,DET,1610612760,Oklahoma City,OKC,Bennie Adams,1363,Matt Boland,2005,Nick Buchert,202007,NA,NA,47,18,3,NA
