period,time,call_type,committing,disadvantaged,decision,comments,game_details,page,file,game_date,away_score,away_team,home_score,home_team
Q4,01:38.7,Foul: Offensive,Anthony Davis,Harrison Barnes,CNC,"Davis (NOP) is already in Barnes' (DAL) path when contact occurs, and Barnes and Jordan (DAL) switch defensively prior to Davis rolling to the basket.","Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:28.4,Foul: Shooting,Dennis Smith Jr.,Jrue Holiday,CNC,Smith Jr. (DAL) legally contests Holiday's (NOP) shot near the rim.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:28.4,Foul: Loose Ball,Julius Randle,DeAndre Jordan,CNC,Randle (NOP) makes incidental contact with Jordan (DAL) during rebounding.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:25,Foul: Personal,Jrue Holiday,DeAndre Jordan,CNC,RAR shows Holiday (NOP) does not dislodge Jordan (DAL) from his legally obtained screening position.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:22.8,Foul: Offensive,DeAndre Jordan,Jrue Holiday,CNC,Jordan (DAL) is already in Holiday's (NOP) path when contact occurs and he does not deliver contact.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:19.5,Foul: Shooting,Jrue Holiday,Luka Doncic,CNC,"Holiday (NOP) legally contests Doncic's (DAL) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.","Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:02.4,Foul: Shooting,Maxi Kleber,Julius Randle,CNC,RAR and LLS show Kleber (DAL) maintains legal guarding position as he defends Randle's (NOP) driving shot attempt.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:01.2,Foul: Loose Ball,Luka Doncic,Anthony Davis,CNC,Doncic (DAL) and Davis (NOP) make incidental contact with one another during rebounding.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:59.6,Foul: Shooting,Harrison Barnes,Anthony Davis,CNC,RAR shows Barnes (DAL) cleanly dislodges the ball from Davis (NOP).,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:56.3,Foul: Personal,Dennis Smith Jr.,Julius Randle,CNC,RAR shows Smith Jr. (DAL) and Randle (NOP) make incidental contact with one another as they go to the floor attempting to secure the loose ball.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:54.7,Foul: Personal,Jrue Holiday,Luka Doncic,CNC,Holiday (NOP) makes marginal contact with Doncic (DAL) that does not affect his SQBR in transition.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:53.4,Violation: Kicked Ball,E'Twaun Moore,Mavericks,CNC,Doncic (DAL) dribbles the ball off of Moore's (NOP) foot and Moore does not intentionally kick it.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:43.9,Foul: Shooting,DeAndre Jordan,Anthony Davis,CC,LAR shows Jordan (DAL) makes contact with Davis' (NOP) body during the follow-through of his jump shot and affects his ability to land safely.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:36.1,Foul: Shooting,Jrue Holiday,Luka Doncic,CNC,Holiday (NOP) maintains legal guarding position and cleanly blocks Doncic's (DAL) driving shot attempt.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:31.4,Foul: Shooting,E'Twaun Moore,Dennis Smith Jr.,CNC,Moore (NOP) legally contests Smith Jr.'s (DAL) jump shot attempt.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:14.7,,,,,The game clock and shot clock both continue to run after the whistle blows for a Pelicans timeout. Officials notice that the clock does not stop at the proper time and,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:14.7,Turnover: 5 Second Violation,E'Twaun Moore,,CNC,Moore (NOP) signals and is awarded a timeout within five seconds.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:08.7,Foul: Personal,Harrison Barnes,Anthony Davis,CNC,Barnes (DAL) engages with Davis (NOP) but does not affect his ability to get to the pass.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:06.7,Foul: Shooting,Harrison Barnes,Anthony Davis,CNC,Barnes (DAL) legally contests Davis' (NOP) jump shot attempt.,"Mavericks (112) @ Pelicans (114) (Dec 28, 2018)",1,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,00:03.3,Foul: Offensive,DeAndre Jordan,E'Twaun Moore,CNC,Jordan (DAL) is already in Moore's (NOP) path when contact occurs and he does not deliver contact.,"Mavericks @ Pelicans (Dec 28, 2018)",2,L2M-DAL-NOP-12-28-2018.pdf,"Dec 28, 2018",112,Mavericks,114,Pelicans
Q4,01:56.5,Foul: Offensive,DeAndre Jordan,Al-Farouq Aminu,CNC,Jordan (DAL) is firming up in legal position during the pick with Aminu (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:42.0,Turnover: Traveling,Luka Doncic,Trail Blazers,CNC,Doncic (DAL) maintains his pivot foot at the end of his drive.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:39.3,Foul: Offensive,Wesley Matthews,Maurice Harkless,CNC,Jordan (DAL) is firming up in legal position during the pick with Harkless (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:39.3,Foul: Personal,Maurice Harkless,Luka Doncic,CNC,Harkless (POR) makes marginal contact with Doncic (DAL) while fighting over the pick but does not affect his SQBR.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:21.0,Foul: Offensive,Jusuf Nurkic,Jalen Brunson,CNC,Nurkic (POR) is firming up in legal position during the pick with Brunson (DAL).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:19.3,Foul: Offensive,Jusuf Nurkic,Wesley Matthews,CNC,Nurkic (POR) is firming up in legal position during the pick with Matthews (DAL).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:07.0,Foul: Personal,Maurice Harkless,Luka Doncic,CNC,Harkless (POR) briefly places a hand to Doncic (DAL) during his dribble but does not affect his SQBR.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:05.3,Foul: Personal,Maurice Harkless,Luka Doncic,CNC,"Harkless (POR) makes marginal contact with Doncic (DAL) during the pick, but he is able to move through the contact and maintain position.","Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:05.3,Foul: Offensive,DeAndre Jordan,Maurice Harkless,CNC,Jordan (DAL) is firming up in legal position during the pick with Harkless (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:02.4,Foul: Shooting,Maurice Harkless,Luka Doncic,CNC,Doncic (DAL) initiates the marginal contact by extending his off-arm into Harkless (POR) during the shot attempt.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:00.6,Foul: Loose Ball,DeAndre Jordan,Jusuf Nurkic,CNC,Jordan (DAL) and Nurkic (POR) engage and disengage during the rebound but do not affect one another's ability to get to the ball.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:44.0,Foul: Personal,Maurice Harkless,Luka Doncic,CNC,"Harkless (POR) two hands on Doncic (DAL) during his drive, but does not affect his SQBR.","Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:37.7,Foul: Shooting,CJ McCollum,Wesley Matthews,CNC,LAR shows McCollum (POR) maintains a legal guarding position on Matthews' (DAL) jump shot.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:35.7,Foul: Loose Ball,Jusuf Nurkic,DeAndre Jordan,INC,LLB shows Nurkic (POR) grabs Jordan's (DAL) arm during the rebound affecting his ability to get to the ball.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:14.4,Foul: Shooting,Jalen Brunson,Damian Lillard,CNC,RAR shows Brunson (DAL) maintains a legal guarding position on Lillard's (POR) jump shot.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:11.4,Foul: Loose Ball,Jusuf Nurkic,DeAndre Jordan,CNC,RLB shows Nurkic (POR) and Jordan (DAL) engage and disengage during the rebound but do not affect one another's ability to get to the ball.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:08.1,Foul: Loose Ball,Jusuf Nurkic,Luka Doncic,CNC,Nurkic (POR) makes incidental contact with Doncic (DAL) after the ball has been dislodged by Harkless (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:06.7,Foul: Loose Ball,Jalen Brunson,Maurice Harkless,CNC,Brunson (DAL) cleanly dislodges the ball as Harkless (POR) attempts to gather the ball during the rebound.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,00:02.1,Foul: Personal,Damian Lillard,Jalen Brunson,CC,Lillard (POR) does not establish legal position in Brunson's (DAL) path and makes contact with him that affects his SQBR.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:57.7,Foul: Offensive,DeAndre Jordan,Al-Farouq Aminu,CNC,Jordan (DAL) is firming up in legal position when contact occurs during the screen.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:55.6,Turnover: Traveling,Harrison Barnes,Trail Blazers,,[Observable in enhanced video] Barnes (DAL) slides his pivot foot at the start of his dribble.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",1,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:55.6,Foul: Personal,Maurice Harkless,Harrison Barnes,CNC,RLB shows Harkless (POR) cleanly dislodges the ball at the start of Barnes' (DAL) drive affecting his ability to gather the ball.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:39.8,Foul: Personal,Jalen Brunson,Damian Lillard,CNC,Brunson (DAL) places a hand on Lillard's (POR) hip while disengaging from the pick but does not affect his SQBR.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:28.1,Foul: Shooting,Wesley Matthews,CJ McCollum,CNC,Matthews (DAL) maintains a legal guarding position on McCollum's (POR) jump shot.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:27.0,Turnover: 24 Second Violation,Trail Blazers,Mavericks,CC,Trail Blazers commit a 24 second violation.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,01:03.6,Foul: Offensive,Jusuf Nurkic,Jalen Brunson,CNC,Nurkic (POR) is firming up in legal position during the pick with Brunson (DAL).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:59.0,Foul: Loose Ball,Jusuf Nurkic,Luka Doncic,CNC,Nurkic (POR) makes marginal contact with Doncic (DAL) during the rebound but does not affect his ability to get to the ball.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:50.6,Turnover: 3 Second Violation,DeAndre Jordan,Trail Blazers,CNC,Jordan (DAL) is in the paint for less than three seconds when he receives the ball and makes a continuous motion towards the basket.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:38.1,Foul: Personal,Jalen Brunson,Damian Lillard,CNC,Brunson (DAL) places an arm around Harkless (POR) places an arm around Harkless' (POR) leg while disengaging from the pick but does not affect his SQBR.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:38.1,Foul: Offensive,Maurice Harkless,Jalen Brunson,CNC,Harkless (POR) is firming up in legal position during the pick with Brunson (DAL).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:35.0,Foul: Shooting,Luka Doncic,Damian Lillard,CNC,LAR shows Doncic (DAL) retreats and maintains a legal guarding position on Lillard's (POR) shot.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:18.6,Foul: Loose Ball,Maurice Harkless,Luka Doncic,INC,"Harkless (POR) extends a forearm to Doncic's (DAL) back, affecting his ability to rebound.","Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:17.1,Foul: Personal,Harrison Barnes,Al-Farouq Aminu,CC,Barnes (DAL) commits a take foul on Aminu (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:15.6,Foul: Personal,Jalen Brunson,Damian Lillard,CC,Brunson (DAL) commits a take foul on Lillard (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:11.1,Foul: Personal,Maurice Harkless,Luka Doncic,CNC,Harkless (POR) places an around Jordan (DAL) as they disengage from the pick but does not affect his SQBR.,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:08.2,Foul: Shooting,Jusuf Nurkic,Luka Doncic,CC,"Doncic (DAL) draws Nurkic (POR) into the air towards him, which results in a foul on Nurkic (POR) even if contact is intiated by Doncic (DAL).","Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q5,00:07.0,Foul: Personal,Wesley Matthews,Al-Farouq Aminu,CC,Matthews (DAL) commits a take foul on Aminu (POR).,"Mavericks (118) @ Trail Blazers (121) (Dec 23, 2018)",2,L2M-DAL-POR-12-23-2018-1.pdf,"Dec 23, 2018",118,Mavericks,121,Trail Blazers
Q4,01:43.0,Foul: Personal,Patty Mills,Wes Matthews,CNC,Mills (SAS) and Aldridge (SAS) maintain legal guarding position during the double team on Matthews (DAL).,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,01:37.9,Turnover: Lost Ball Out of Bounds,Bryn Forbes,Harrison Barnes,CC,Forbes (SAS) loses control of the ball and it lands out of bounds.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,01:33.3,Foul: Offensive,Dennis Smith Jr.,Patty Mills,CNC,Smith Jr. (DAL) maintains a forearm to his side as he comes off the screen and does not extend his arm into Mills (SAS).,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,01:31.7,Foul: Shooting,Patty Mills,Dennis Smith Jr.,CNC,Mills (SAS) maintains legal guarding position and does not step into Smith Jr.'s (DAL) landing area on his jump shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,01:15.0,Turnover: Traveling,DeMar DeRozan,,,[Observable in enhanced video] DeRozan (SAS) moves his pivot foot during his spin move.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,01:15.0,Foul: Offensive,DeMar DeRozan,Wes Matthews,CNC,DeRozan (SAS) spins away from Matthews (DAL) and makes marginal contact that does not dislodge him from his position.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:58.9,Foul: Offensive,DeAndre Jordan,Patty Mills,CNC,Jordan (DAL) establishes a screening position in Mills' (SAS) path and firms up on his left leg while setting the screen.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:54.2,Foul: Loose Ball,Patty Mills,DeAndre Jordan,CNC,Mills (SAS) cleanly deflects the ball away from Jordan (DAL) during rebounding.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:39.1,Foul: Shooting,Wes Matthews,DeMar DeRozan,CC,Matthews (DAL) makes contact with DeRozan's (SAS) body and affects his driving shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:37.8,Foul: Personal,Bryn Forbes,Wes Matthews,CNC,Forbes (SAS) briefly grasps Matthews (DAL) but does not affect his SQBR.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:34.6,Foul: Shooting,DeMar DeRozan,Luka Doncic,CNC,DeRozan (SAS) maintains legal guarding position throughout Doncic's (DAL) drive to the basket and shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",1,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:13.7,Foul: Personal,Wes Matthews,DeMar DeRozan,CNC,Matthews (DAL) makes marginal contact with DeRozan (SAS) that does not affect his SQBR.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:10.6,Foul: Loose Ball,DeAndre Jordan,LaMarcus Aldridge,CNC,Jordan (DAL) and Aldridge (SAS) engage and disengage during the rebound.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:03.9,Foul: Offensive,DeAndre Jordan,DeMar DeRozan,CNC,Jordan (DAL) sets the screen on DeRozan (SAS) and gives him room to avoid the contact.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:02.5,Foul: Loose Ball,LaMarcus Aldridge,DeAndre Jordan,CNC,Aldridge (SAS) and Jordan (DAL) engage and disengage during the rebound.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:02.5,Foul: Shooting,DeMar DeRozan,Dennis Smith Jr.,CC,DeRozan (SAS) makes contact with Smith Jr.'s (DAL) leg during his shooting motion that affects his jump shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:02.0,Foul: Offensive,LaMarcus Aldridge,Wes Matthews,CNC,Aldridge (SAS) establishes a screening position in Matthews' (DAL) path and firms up on his left leg.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q4,00:01.5,Foul: Shooting,Harrison Barnes,DeMar DeRozan,CNC,Barnes (DAL) maintains legal guarding position and does not step into DeRozan's (SAS) landing area on his jump shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:46.8,Foul: Offensive,LaMarcus Aldridge,Wes Matthews,CNC,Aldridge (SAS) establishes a legal screening position in Matthews' (DAL) path and absorbs the contact during the screen.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:45.4,Foul: Shooting,Wes Matthews,DeMar DeRozan,CNC,Matthews (DAL) maintains a legal guarding position on DeRozan's (SAS) jump shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:39.2,Foul: Personal,Bryn Forbes,Wes Matthews,CNC,Forbes (SAS) briefly engages with Matthews (DAL) but does not affect his SQBR.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:39.2,Foul: Offensive,DeAndre Jordan,DeMar DeRozan,CNC,Jordan (DAL) firms up in a screening position in DeRozan's (SAS) path and does not deliver the contact.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:37.0,Foul: Shooting,Rudy Gay,Luka Doncic,CC,Gay (SAS) makes contact with Doncic's (DAL) arm and affects his driving shot attempt.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:26.8,Foul: Offensive,LaMarcus Aldridge,Luka Doncic,CNC,Aldridge (SAS) sets the screen on Doncic (DAL) and gives him room to avoid the contact.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:21.7,Foul: Loose Ball,Dennis Smith Jr.,Rudy Gay,CNC,Smith Jr. (DAL) cleanly dislodges the ball from Gay (SAS) during rebounding.,"Mavericks (108) @ Spurs (113) October 29, 2018",2,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,01:12.6,Turnover: Traveling,Luka Doncic,,,[Observable in enhanced video] Doncic (DAL) slides his pivot foot at the start of his dribble.,"Mavericks (108) @ Spurs (113) October 29, 2018",3,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,00:56.7,Foul: Offensive,Bryn Forbes,Wes Matthews,CNC,"Forbes (SAS) establishes a screening position from a wide stance in Matthews' (DAL) path, but he does not deliver the contact.","Mavericks (108) @ Spurs (113) October 29, 2018",3,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
Q5,00:53.4,Foul: Offensive,DeMar DeRozan,Wes Matthews,CNC,"DeRozan (SAS) briefly places a hand on Matthews' (DAL) leg attempting to establish post position, but he does not hook him","Mavericks (108) @ Spurs (113) October 29, 2018",3,L2M-DAL-SAS-10-29-2018.pdf,"October 29, 2018",108,Mavericks,113,Spurs
